City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
347,Mainaguri,IN,26.5667,88.8167,83.32,77,6,4.76,clear sky
348,Kenai,US,60.5544,-151.2583,56.14,88,100,5.75,overcast clouds
349,Pyaozerskiy,RU,65.8333,31.1667,69.19,37,66,10.4,broken clouds
350,Aconibe,GQ,1.2968,10.9369,78.73,68,79,2.17,light rain
351,Zhireken,RU,52.8249,117.3076,52.21,98,76,3.8,broken clouds
352,Tsabong,BW,-26.0217,22.401,66.11,18,0,4.61,clear sky
353,Xining,CN,36.6167,101.7667,67.05,38,21,1.63,few clouds
354,Kanniyakumari,IN,8.0833,77.5667,81.64,70,100,17.52,overcast clouds
355,Castelfranco Emilia,IT,44.5958,11.052,90.75,39,20,11.5,light rain
356,Maldonado,UY,-34.6667,-54.9167,57.22,74,100,14.88,overcast clouds
357,Severnyy,RU,50.677,36.5532,87.84,29,0,6.71,clear sky
358,Praia,CV,14.9215,-23.5087,84.74,61,40,16.11,scattered clouds
359,Ondjiva,AO,-17.0667,15.7333,83.07,18,2,7.23,clear sky
360,Grindavik,IS,63.8424,-22.4338,55.87,88,75,14.97,broken clouds
361,Muros,ES,42.7762,-9.0603,82.83,48,0,15.77,clear sky
362,Hambantota,LK,6.1241,81.1185,82.2,72,100,19.28,overcast clouds
363,Tabou,CI,4.423,-7.3528,81.48,71,82,9.04,broken clouds
364,Narsaq,GL,60.9167,-46.05,57.42,78,100,5.06,overcast clouds
365,Leh,IN,34.1667,77.5833,69.08,45,100,9.04,overcast clouds
366,Tulum,MX,20.2167,-87.4667,86.18,63,96,6.44,overcast clouds
367,Aykhal,RU,66.0,111.5,56.05,77,84,6.49,light rain
368,Half Moon Bay,US,37.4636,-122.4286,66.6,85,100,6.91,overcast clouds
369,Gurupi,BR,-11.7292,-49.0686,89.42,23,1,10.8,clear sky
370,Hualmay,PE,-11.0964,-77.6139,63.57,77,52,6.51,broken clouds
371,Fairbanks,US,64.8378,-147.7164,63.82,87,75,3.44,smoke
372,Souillac,MU,-20.5167,57.5167,70.18,64,75,10.36,broken clouds
373,Susanville,US,40.4163,-120.653,65.12,63,0,3.0,clear sky
374,Verkh-Suetka,RU,53.3,80.05,62.06,86,100,14.52,light rain
375,Ndola,ZM,-12.9587,28.6366,72.1,35,59,5.37,broken clouds
376,Loiza,PR,18.4313,-65.8802,87.8,78,40,12.66,scattered clouds
377,Antofagasta,CL,-23.65,-70.4,67.21,55,76,8.48,broken clouds
378,Totma,RU,59.9747,42.7642,78.37,51,93,5.19,overcast clouds
379,Launceston,AU,-41.45,147.1667,50.14,92,75,8.05,broken clouds
380,Chinchani,IN,19.8667,72.7,81.14,86,100,17.0,overcast clouds
381,Laguna,US,38.421,-121.4238,67.32,71,0,11.5,clear sky
382,Diamantino,BR,-14.4086,-56.4461,87.35,22,37,9.37,scattered clouds
383,Mabaruma,GY,8.2,-59.7833,82.63,75,50,5.35,scattered clouds
384,Pangody,RU,65.85,74.4859,65.17,60,81,10.29,broken clouds
385,Olafsvik,IS,64.8945,-23.7142,53.78,71,94,3.27,overcast clouds
386,Chumikan,RU,54.7183,135.315,64.2,84,31,2.13,scattered clouds
387,Kompaniyivka,UA,48.2511,32.208,92.66,21,31,5.57,scattered clouds
388,Tual,ID,-5.6667,132.75,78.44,77,100,17.34,overcast clouds
389,Saryagash,KZ,41.4511,69.1701,84.16,17,4,5.93,clear sky
390,Andenes,NO,69.3143,16.1194,56.93,76,75,13.8,broken clouds
391,College,US,64.8569,-147.8028,64.8,86,75,3.44,smoke
392,Svetlogorsk,BY,52.6333,29.7333,79.77,58,100,9.01,overcast clouds
393,Meshcherino,RU,55.1957,38.36,77.45,66,100,3.98,light rain
394,West Wendover,US,40.7391,-114.0733,81.61,17,0,17.27,clear sky
395,Port-Gentil,GA,-0.7193,8.7815,78.76,69,20,12.66,few clouds
396,Aktash,RU,50.3,87.7333,40.51,84,53,4.54,broken clouds
397,Beloha,MG,-25.1667,45.05,71.37,59,0,8.99,clear sky
398,North Myrtle Beach,US,33.816,-78.68,91.35,77,20,10.36,few clouds
399,Yagodnoye,RU,62.55,149.6667,68.05,76,60,3.62,broken clouds
400,Tiznit,MA,29.5833,-9.5,90.34,29,0,10.42,clear sky
401,Aksu,CN,41.1231,80.2644,88.23,22,36,7.74,scattered clouds
402,Seoul,KR,37.5683,126.9778,83.64,85,94,3.49,light rain
403,Maniitsoq,GL,65.4167,-52.9,40.42,97,100,8.37,light rain
404,Puerto Escondido,MX,15.85,-97.0667,85.03,79,40,11.5,scattered clouds
405,Turukhansk,RU,65.8167,87.9833,56.5,74,100,4.52,overcast clouds
406,Duma,CN,34.7653,108.135,77.25,32,0,4.41,clear sky
407,Uruguaiana,BR,-29.7547,-57.0883,73.33,73,0,8.05,clear sky
408,Tura,IN,25.5198,90.2201,75.69,91,80,3.27,moderate rain
409,San Juan,AR,-31.5375,-68.5364,72.01,5,0,12.86,clear sky
410,Zell Am See,AT,47.3256,12.7944,73.99,48,43,5.86,scattered clouds
411,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.59,78,75,9.22,broken clouds
412,Along,IN,28.1667,94.7667,77.49,98,10,0.25,clear sky
413,Rochester,US,43.1548,-77.6156,70.72,86,100,12.66,overcast clouds
414,Beira,MZ,-19.8436,34.8389,69.28,72,0,6.49,clear sky
415,Kontagora,NG,10.3999,5.4695,87.49,53,100,3.62,overcast clouds
416,Inta,RU,66.0317,60.1659,74.03,46,0,4.9,clear sky
417,Hurghada,EG,27.2574,33.8129,92.95,26,0,16.6,clear sky
418,Nokaneng,BW,-19.6667,22.2667,79.63,20,5,8.25,clear sky
419,Mandiana,GN,10.6333,-8.6833,89.58,48,96,0.85,overcast clouds
420,Aripuana,BR,-9.1667,-60.6333,89.73,28,0,3.53,clear sky
421,Mount Gambier,AU,-37.8333,140.7667,47.46,82,32,5.32,scattered clouds
422,Filadelfia,US,39.9523,-75.1638,90.01,64,75,10.36,broken clouds
423,Sao Filipe,CV,14.8961,-24.4956,76.84,83,50,10.87,scattered clouds
424,Belgrade,RS,44.804,20.4651,81.84,52,0,13.8,clear sky
425,Ilulissat,GL,69.2167,-51.1,51.82,66,75,5.75,broken clouds
426,Merauke,ID,-8.4667,140.3333,76.89,88,99,10.22,overcast clouds
427,Belyy Yar,RU,53.6039,91.3903,67.89,60,0,6.71,clear sky
428,Pimentel,PE,-6.8367,-79.9342,64.69,77,100,11.5,overcast clouds
429,Azul,AR,-36.777,-59.8585,47.34,79,97,11.83,overcast clouds
430,Talara,PE,-4.5772,-81.2719,68.76,73,0,14.97,clear sky
431,Wilmington,US,34.2257,-77.9447,89.51,67,0,6.91,clear sky
432,Takoradi,GH,4.8845,-1.7554,79.38,80,85,10.92,light rain
433,Sao Jose Do Belmonte,BR,-7.8614,-38.7597,76.82,57,100,11.77,overcast clouds
434,Eyl,SO,7.9803,49.8164,85.87,52,24,30.2,few clouds
435,Sobolevo,RU,54.4299,31.8996,75.49,80,100,7.2,light rain
436,Valparaiso,CL,-33.0393,-71.6273,50.47,83,100,4.61,mist
437,Sisimiut,GL,66.9395,-53.6735,43.3,91,76,6.91,broken clouds
438,Juba,SS,4.8517,31.5825,88.5,42,71,4.59,broken clouds
439,Santa Cruz,BO,-17.8,-63.1667,85.46,58,75,21.85,broken clouds
440,Conde,BR,-7.2597,-34.9075,81.86,69,75,16.11,broken clouds
441,Krechevitsy,RU,58.617,31.401,68.13,61,100,9.46,light rain
442,Batemans Bay,AU,-35.7167,150.1833,54.28,82,100,6.82,overcast clouds
443,Kavieng,PG,-2.5744,150.7967,81.12,80,79,11.61,light rain
444,Papillion,US,41.1544,-96.0422,75.43,94,100,1.01,overcast clouds
445,Carauari,BR,-4.8828,-66.8958,87.46,56,90,3.71,overcast clouds
446,Awjilah,LY,29.1081,21.2869,99.55,16,0,16.98,clear sky
447,Kinsale,IE,51.7075,-8.5306,69.24,72,75,21.85,broken clouds
448,Camacha,PT,33.0833,-16.3333,69.22,60,75,12.66,broken clouds
449,Broken Hill,AU,-31.95,141.4333,44.6,70,0,9.31,clear sky
450,Agadez,NE,19.75,10.25,101.34,9,0,8.1,clear sky
451,Lethem,GY,3.3803,-59.7968,86.29,61,19,5.7,few clouds
452,Bathsheba,BB,13.2167,-59.5167,84.81,82,40,17.27,scattered clouds
453,Kumla,SE,59.1277,15.1434,70.68,37,0,13.8,clear sky
454,Ardakan,IR,32.31,54.0175,94.28,14,0,21.47,clear sky
455,Jurm,AF,36.8648,70.8342,75.54,41,1,3.91,clear sky
456,Padang,ID,-0.9492,100.3543,79.29,86,48,3.71,light rain
457,Boca Raton,US,26.3587,-80.0831,92.05,70,75,12.66,broken clouds
458,Krasnoselkup,RU,65.7,82.4667,60.98,73,86,5.93,overcast clouds
459,Charyshskoye,RU,51.3978,83.5598,55.58,94,93,6.38,overcast clouds
460,Oranjemund,NA,-28.55,16.4333,58.96,59,0,13.38,clear sky
461,Ust-Maya,RU,60.4167,134.5333,73.65,72,5,2.75,light rain
462,Mzimba,MW,-11.9,33.6,65.23,54,34,10.13,scattered clouds
463,Banda Aceh,ID,5.5577,95.3222,80.78,78,58,6.67,broken clouds
464,Sistranda,NO,63.7256,8.834,53.56,93,100,5.95,light rain
465,Fortuna,US,40.5982,-124.1573,59.94,91,82,1.01,broken clouds
466,Dayong,CN,25.0209,118.2898,76.78,94,100,1.79,overcast clouds
467,Port Hedland,AU,-20.3167,118.5667,51.85,54,6,8.05,clear sky
468,Honiara,SB,-9.4333,159.95,75.78,76,91,4.47,overcast clouds
469,Jalu,LY,29.0331,21.5482,99.46,16,0,16.46,clear sky
470,Hohhot,CN,40.8106,111.6522,70.09,73,0,6.71,clear sky
471,Corralillo,CU,22.9819,-80.5856,85.01,67,83,11.03,broken clouds
472,Aklavik,CA,68.2191,-135.0107,66.2,94,75,2.3,smoke
473,Mahebourg,MU,-20.4081,57.7,70.09,64,75,10.36,broken clouds
474,Taltal,CL,-25.4,-70.4833,62.28,62,99,2.66,overcast clouds
475,Sumenep,ID,-7.0167,113.8667,79.38,79,100,2.51,overcast clouds
476,Lianzhou,CN,24.7811,112.3825,75.58,99,100,2.1,heavy intensity rain
477,Yumen,CN,40.2833,97.2,76.84,24,100,12.35,overcast clouds
478,Lisala,CD,2.15,21.5167,89.94,44,69,2.21,broken clouds
479,Paamiut,GL,61.994,-49.6678,42.8,96,100,5.03,light rain
480,Bahia Blanca,AR,-38.7196,-62.2724,55.99,58,100,15.08,overcast clouds
481,Gibara,CU,21.1097,-76.1317,87.12,65,7,15.35,clear sky
482,Ambon,ID,-3.6954,128.1814,79.23,14,20,6.91,light rain
483,Biak,ID,-0.9131,122.8766,75.92,87,100,4.63,light rain
484,Nipawin,CA,53.3668,-104.0009,57.24,100,100,9.22,mist
485,Ust-Nera,RU,64.5667,143.2,71.67,69,100,8.37,light rain
486,Arman,RU,59.7,150.1667,52.21,95,22,4.54,few clouds
487,Kenora,CA,49.8167,-94.4337,69.94,53,9,6.98,clear sky
488,Liwale,TZ,-9.7667,37.9333,77.7,37,38,3.09,scattered clouds
489,Havelock,US,34.8791,-76.9013,88.05,75,0,12.66,clear sky
490,Loandjili,CG,-4.7561,11.8578,74.8,71,60,9.98,broken clouds
491,Kapiri Mposhi,ZM,-13.9652,28.6809,71.92,34,23,6.85,few clouds
492,Raudeberg,NO,61.9875,5.1352,54.27,83,100,15.68,light rain
493,Srivardhan,IN,18.0333,73.0167,80.87,83,96,16.08,overcast clouds
494,Makakilo City,US,21.3469,-158.0858,73.72,71,100,12.66,overcast clouds
495,Teya,RU,60.3778,92.6267,57.27,85,92,2.73,light rain
496,Ozernovskiy,RU,51.5,156.5167,51.53,87,100,3.89,overcast clouds
497,Lerdo,MX,25.5333,-103.5333,82.27,39,75,11.5,broken clouds
498,Lakselv,NO,70.0513,24.9718,60.62,63,40,9.22,scattered clouds
499,Mbanza-Ngungu,CD,-5.25,14.8667,89.76,22,75,1.5,broken clouds
500,Encantado,BR,-29.2361,-51.8697,75.61,62,100,4.7,overcast clouds
501,Oxelosund,SE,58.6706,17.1015,71.98,35,0,12.66,clear sky
502,Dalian,CN,38.9122,121.6022,75.13,94,100,13.42,light intensity shower rain
503,Houma,US,29.5958,-90.7195,89.01,79,75,0.0,broken clouds
504,Troitskoye,RU,52.9821,84.6757,58.71,98,100,15.1,heavy intensity rain
505,Petropavlovka,RU,50.6114,105.3196,59.41,78,100,3.04,overcast clouds
506,Lukovetskiy,RU,64.2956,41.9211,77.22,33,80,9.04,broken clouds
507,Detva,SK,48.5608,19.4195,74.79,39,57,11.7,broken clouds
508,Jiaocheng,CN,24.6774,116.1389,74.08,98,100,1.77,overcast clouds
509,Hirado,JP,33.3597,129.5531,79.39,89,100,7.4,overcast clouds
510,Mudgee,AU,-32.5943,149.5871,51.62,96,98,3.94,overcast clouds
511,Gemena,CD,3.25,19.7667,88.45,43,50,2.98,scattered clouds
512,Lagos,NG,6.5833,3.75,84.72,65,48,6.8,light rain
513,Agdam,AZ,39.991,46.9274,82.35,31,26,17.4,scattered clouds
514,Truckee,US,39.328,-120.1833,64.87,70,0,3.0,clear sky
515,Thinadhoo,MV,0.5333,72.9333,83.3,74,100,9.66,overcast clouds
516,Comodoro Rivadavia,AR,-45.8667,-67.5,40.86,60,0,5.75,clear sky
517,Dinghai,CN,26.2847,119.7936,79.72,89,6,13.35,clear sky
518,Sakakah,SA,29.9697,40.2064,98.17,11,0,16.35,clear sky
519,Dunedin,NZ,-45.8742,170.5036,44.8,75,54,8.01,broken clouds
520,Shache,CN,38.4167,77.2406,94.77,13,18,8.72,few clouds
521,Saint-Esteve,FR,42.7131,2.843,90.55,34,0,19.57,clear sky
522,Almenara,BR,-16.1836,-40.6944,76.48,57,97,4.97,overcast clouds
523,Kamaishi,JP,39.2667,141.8833,68.02,93,51,7.09,broken clouds
524,Indramayu,ID,-6.3264,108.32,80.47,77,4,4.14,moderate rain
525,Promyshlennyy,RU,67.5833,63.9167,62.87,69,100,4.0,overcast clouds
526,Dongfeng,CN,42.6403,125.5118,70.05,99,100,5.82,heavy intensity rain
527,Whitehorse,CA,60.7161,-135.0538,57.97,72,75,2.3,broken clouds
528,Duki,PK,30.1541,68.5728,84.47,61,97,3.36,heavy intensity rain
529,Buraydah,SA,26.326,43.975,100.85,9,35,14.63,scattered clouds
530,Lady Frere,ZA,-31.7031,27.2329,58.44,49,0,1.79,clear sky
531,Khabary,RU,53.6259,79.5345,62.65,90,100,13.78,light rain
532,Westport,US,41.1415,-73.3579,86.16,54,20,8.05,few clouds
533,Joshimath,IN,30.5667,79.5667,74.14,92,89,0.51,overcast clouds
534,Hokitika,NZ,-42.7167,170.9667,44.94,81,100,7.38,overcast clouds
535,Palauig,PH,15.435,119.9045,80.4,80,96,5.82,overcast clouds
536,Palmer,US,42.1584,-72.3287,82.06,63,75,12.66,broken clouds
537,Urumqi,CN,43.801,87.6005,70.75,49,0,2.24,clear sky
538,Mareeba,AU,-17.0,145.4333,57.92,95,27,1.95,scattered clouds
539,Pervoye Maya,RU,56.164,44.7196,71.51,78,77,3.15,broken clouds
540,Sweetwater,US,25.7634,-80.3731,91.02,75,75,13.0,light rain
541,Concepcion Del Oro,MX,24.6333,-101.4167,66.42,55,4,2.39,clear sky
542,Moroni,KM,-11.7022,43.2551,76.51,73,25,5.23,scattered clouds
543,Portneuf,CA,46.6906,-71.8901,71.67,56,66,5.75,broken clouds
544,Constantine,DZ,36.365,6.6147,96.21,31,40,11.5,scattered clouds
545,Anage,BR,-14.6122,-41.1356,71.98,71,95,9.01,overcast clouds
546,Eureka,US,40.8021,-124.1637,63.68,80,98,3.0,overcast clouds
547,Sungaipenuh,ID,-2.0833,101.3833,67.19,95,94,2.77,overcast clouds
548,Tynda,RU,55.1667,124.7167,69.17,88,100,5.46,light rain
549,Kyshtovka,RU,56.555,76.6271,64.35,90,90,7.27,light rain
550,Qunduz,AF,36.729,68.857,88.72,17,1,7.65,clear sky
551,Banepa,NP,27.6298,85.5214,73.72,88,75,2.3,broken clouds
552,Puerto Carreno,CO,6.189,-67.4859,84.18,74,20,5.75,few clouds
553,Soe,ID,-9.8607,124.284,56.84,88,21,3.51,few clouds
554,Litovko,RU,49.2361,135.1742,72.34,92,3,2.71,clear sky
555,San Policarpo,PH,12.1791,125.5072,80.08,80,37,2.33,scattered clouds
556,Porto Da Folha,BR,-9.9172,-37.2783,78.13,82,65,15.93,broken clouds
557,Mulanje,MW,-16.0316,35.5,67.32,72,100,5.06,overcast clouds
558,San Pedro,PH,14.35,121.0167,81.63,88,75,2.3,broken clouds
559,Vardo,NO,70.3705,31.1107,49.98,87,100,18.41,overcast clouds
560,Kuytun,RU,54.3419,101.5036,56.55,91,98,15.17,light rain
561,Powell River,CA,49.8496,-124.5361,62.24,88,100,6.91,overcast clouds
562,Ati,TD,13.2154,18.3353,100.58,23,39,9.28,scattered clouds
563,Chlorakas,CY,34.8042,32.4083,88.56,74,20,12.66,few clouds
564,Santa Maria,BR,-29.6842,-53.8069,72.7,64,0,4.61,clear sky
565,Tazovskiy,RU,67.4667,78.7,55.09,68,74,9.19,broken clouds
566,Samarai,PG,-10.6167,150.6667,81.23,82,17,9.82,few clouds
567,Hovd,MN,48.0056,91.6419,65.14,29,1,11.03,clear sky
568,Sokoto,NG,13.0609,5.239,97.86,28,18,4.29,few clouds
569,Nakhon Sawan,TH,15.7,100.0833,86.02,68,100,2.64,light rain
570,Porto Velho,BR,-8.7619,-63.9039,86.05,62,40,6.91,scattered clouds
571,Olsztyn,PL,53.7799,20.4942,67.96,54,69,10.45,light rain
572,Tulu Bolo,ET,8.6667,38.2167,65.89,70,77,8.25,light rain
573,Christchurch,NZ,-43.5333,172.6333,32.2,100,51,3.44,mist
574,Yar-Sale,RU,66.8333,70.8333,63.81,65,99,6.89,overcast clouds
575,Calceta,EC,-0.85,-80.1667,78.64,72,69,0.47,broken clouds
576,Siniscola,IT,40.5719,9.6922,101.75,38,48,5.41,scattered clouds
577,Chifeng,CN,42.2683,118.9636,65.66,91,27,2.1,scattered clouds
578,Lydenburg,ZA,-25.0978,30.4597,65.39,36,0,2.39,clear sky
579,Bosaso,SO,11.2842,49.1816,94.19,42,14,3.22,few clouds
580,Gat,IL,31.61,34.7642,87.4,41,0,12.19,clear sky
581,Dharchula,IN,29.85,80.5333,76.24,89,69,1.99,broken clouds
582,Saint-Nazaire,FR,47.2833,-2.2,82.67,43,0,10.36,clear sky
583,Kitgum,UG,3.2783,32.8867,78.35,55,80,0.76,broken clouds
584,Axim,GH,4.8699,-2.2405,79.59,79,98,10.29,light rain
585,Sao Felix Do Xingu,BR,-6.6447,-51.995,90.61,36,40,4.88,scattered clouds
586,Port Macquarie,AU,-31.4333,152.9167,60.69,94,100,10.36,light rain
587,Pangnirtung,CA,66.1451,-65.7125,42.8,87,20,17.27,few clouds
588,Pandan,PH,14.0453,124.1694,79.65,87,89,5.28,overcast clouds
589,Angoram,PG,-4.0625,144.0661,73.83,99,100,0.98,overcast clouds
590,Maneadero,MX,31.7167,-116.5667,68.11,82,8,1.99,clear sky
591,Makat,KZ,47.6469,53.3463,75.87,34,6,20.24,clear sky
592,Maragheh,IR,37.3917,46.2398,80.87,24,20,19.57,few clouds
593,Campbell River,CA,50.0163,-125.2446,59.59,100,100,2.3,overcast clouds
594,Taraz,KZ,42.9,71.3667,81.01,26,46,4.47,scattered clouds
595,Flagstaff,US,35.1981,-111.6513,72.52,35,0,6.91,clear sky
596,Yishui,CN,35.7847,118.6281,74.7,92,100,5.28,overcast clouds
597,Baoqing,CN,46.3317,132.2111,67.42,91,78,8.05,broken clouds
598,Ixtapa,MX,20.7,-105.2,82.22,83,75,3.0,broken clouds
599,Jardim,BR,-21.4803,-56.1381,84.7,21,66,10.63,broken clouds
600,Shubarkuduk,KZ,49.1447,56.4872,65.34,54,70,13.0,broken clouds
601,Buedu,SL,8.2803,-10.3719,81.99,68,94,1.5,overcast clouds
602,Ola,RU,59.5833,151.2833,53.31,89,75,3.02,broken clouds
603,Sherpur,BD,25.0188,90.0175,80.19,83,89,6.06,overcast clouds
604,Sur,OM,22.5667,59.5289,86.5,77,75,10.4,broken clouds
605,Hami,CN,42.8,93.45,82.38,24,40,21.7,scattered clouds
606,Eenhana,NA,-17.4667,16.3333,82.45,17,0,6.78,clear sky
607,Vieste,IT,41.8825,16.175,83.52,53,0,11.32,clear sky
608,Wajima,JP,37.4,136.9,73.78,91,4,7.29,clear sky
609,Dzilam Gonzalez,MX,21.2833,-88.9333,87.39,56,29,4.29,scattered clouds
610,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,93,100,8.05,overcast clouds
611,Mayo,US,38.8876,-76.5119,89.71,67,20,5.75,few clouds
612,Sinnamary,GF,5.3833,-52.95,75.96,89,98,2.19,overcast clouds
613,Singapore,SG,1.2897,103.8501,84.2,77,75,4.61,broken clouds
614,Sitka,US,57.0531,-135.33,55.29,88,100,8.05,mist
615,Berani,PK,25.785,68.8069,95.38,50,40,10.56,scattered clouds
616,Da Nang,VN,16.0678,108.2208,82.38,83,40,2.3,scattered clouds
617,Isla Mujeres,MX,21.2311,-86.731,86.05,65,15,5.82,few clouds
618,Poum,NC,-20.2333,164.0167,77.7,80,100,19.95,overcast clouds
619,Qaqortoq,GL,60.7167,-46.0333,46.17,85,100,4.74,overcast clouds
620,Saint-Leu,RE,-21.15,55.2833,69.31,71,26,14.99,scattered clouds
621,Kamina,CD,-8.7386,24.9906,82.26,21,7,6.29,clear sky
622,Binga,ZW,-17.6203,27.3414,75.29,40,1,5.35,clear sky
623,Leningradskiy,RU,69.3833,178.4167,39.54,87,99,12.41,overcast clouds
624,Sungurlare,BG,42.7667,26.7833,87.17,35,37,7.0,scattered clouds
625,Nicoya,CR,10.1483,-85.452,81.52,78,85,2.98,overcast clouds
626,Burns Lake,CA,54.2331,-125.7533,56.62,97,100,3.47,overcast clouds
627,Voznesenye,RU,61.0106,35.4781,69.01,52,99,7.45,overcast clouds
628,Natal,BR,-5.795,-35.2094,88.02,62,40,20.71,scattered clouds
629,Simao,CN,22.7886,100.9748,67.21,99,50,2.46,scattered clouds
630,Allapalli,IN,19.4167,80.0667,78.4,92,100,3.74,light rain
631,Pingxiang,CN,27.6167,113.85,77.13,94,100,3.38,overcast clouds
632,Solenzo,BF,12.1833,-4.0833,93.65,40,29,5.28,scattered clouds
633,Atar,MR,20.5169,-13.0499,111.81,8,8,17.9,clear sky
634,Vanavara,RU,60.34,102.2797,59.18,76,66,3.71,broken clouds
635,Oktyabrskoye,RU,43.0645,44.7417,78.35,36,79,13.42,broken clouds
636,Solnechnyy,RU,50.7214,136.6319,70.38,91,74,5.79,broken clouds
637,Asau,RO,46.4333,26.4,76.12,78,100,1.99,light rain
638,Pyapon,MM,16.2833,95.6833,80.33,88,100,5.88,overcast clouds
639,Murten,CH,46.9283,7.1172,81.1,40,11,8.05,few clouds
640,La Baule-Escoublac,FR,47.2922,-2.364,81.72,45,0,10.36,clear sky
641,Mananjary,MG,-21.2167,48.3333,68.68,81,0,5.35,clear sky
642,Nouadhibou,MR,20.931,-17.0347,76.98,65,0,20.71,dust
643,Wum,CM,6.3833,10.0667,72.95,82,98,3.67,light rain
644,Bonnyville,CA,54.2668,-110.735,62.4,88,99,6.31,overcast clouds
645,Sfantu Gheorghe,RO,45.8667,25.7833,69.26,81,93,12.26,overcast clouds
646,Smolenka,RU,52.1352,113.4974,59.07,100,98,2.24,overcast clouds
647,Devonport,AU,-41.1667,146.35,46.99,85,15,2.15,few clouds
648,Rayong,TH,12.8333,101.4333,83.08,99,100,4.43,overcast clouds
649,Am Timan,TD,11.0297,20.2827,93.79,36,19,6.53,few clouds
650,Saldanha,ZA,-33.0117,17.9442,60.85,66,0,6.85,clear sky
651,Sola,VU,-13.8833,167.55,77.67,94,75,0.0,broken clouds
652,Cogealac,RO,44.55,28.5667,86.05,32,0,12.59,clear sky
653,Morondava,MG,-20.2833,44.2833,74.77,67,0,14.52,clear sky
654,Atherton,GB,53.5237,-2.4935,65.75,76,100,8.01,overcast clouds
655,Bonfim,BR,3.0833,-59.95,85.46,62,9,1.99,clear sky
656,Xinqing,CN,48.2333,129.5,69.64,96,81,3.76,broken clouds
657,Port Augusta,AU,-32.5,137.7667,45.54,87,0,5.73,clear sky
658,Dongsheng,CN,39.8161,109.9776,74.79,40,0,13.51,clear sky
659,Bubaque,GW,11.2833,-15.8333,80.91,79,99,10.92,overcast clouds
660,Formosa Do Rio Preto,BR,-11.0483,-45.1931,86.09,29,0,9.04,clear sky
661,General Roca,AR,-39.0333,-67.5833,53.62,38,66,29.42,broken clouds
662,Kurilsk,RU,45.2333,147.8833,51.4,76,41,6.73,scattered clouds
663,Koygorodok,RU,60.445,50.9968,77.5,53,35,8.03,scattered clouds
664,Boralday,KZ,43.3578,76.8594,75.06,35,0,4.47,clear sky
665,Do Gonbadan,IR,30.3586,50.7981,104.09,15,1,11.5,clear sky
666,Zachepylivka,UA,49.1939,35.2394,91.98,25,47,8.37,scattered clouds
667,Amahai,ID,-3.3333,128.9167,76.73,89,100,8.21,overcast clouds
668,Steubenville,US,40.3698,-80.634,82.87,71,91,7.0,overcast clouds
669,Kurchum,KZ,48.5722,83.6542,69.62,40,14,6.31,few clouds
670,Nishihara,JP,26.1842,127.7558,81.68,89,20,8.05,few clouds
671,Waipawa,NZ,-41.4122,175.5153,37.98,86,59,4.0,broken clouds
672,Sulina,RO,45.1559,29.6536,82.24,47,0,9.44,clear sky
673,Sayyan,YE,15.1718,44.3244,73.58,27,96,10.02,overcast clouds
674,Verkhnyaya Inta,RU,65.9811,60.3094,73.69,46,0,3.51,clear sky
675,Taoudenni,ML,22.6783,-3.9836,116.4,4,1,11.21,clear sky
676,Tahoua,NE,14.8888,5.2692,98.58,34,20,4.61,few clouds
677,Gumdag,TM,39.2061,54.5906,88.99,16,0,16.64,clear sky
678,Cocobeach,GA,1.0002,9.5823,76.95,79,86,9.48,overcast clouds
679,Bezhetsk,RU,57.7851,36.6965,76.66,64,96,7.25,overcast clouds
680,Lyskovo,RU,56.0328,45.0422,73.44,72,68,4.45,light rain
681,Zyryanka,RU,65.75,150.85,54.9,73,59,5.64,broken clouds
682,Hanmer Springs,NZ,-42.5167,172.8167,37.58,65,98,4.56,overcast clouds
683,Nueva Loja,EC,0.0847,-76.8828,75.22,88,75,3.44,broken clouds
684,Couva,TT,10.4225,-61.4675,87.78,1,100,8.01,overcast clouds
685,Muzaffargarh,PK,30.0754,71.1921,103.39,33,100,7.56,overcast clouds
686,Puerto Madero,MX,14.7208,-92.4215,80.8,100,40,0.0,scattered clouds
687,Moscow,RU,55.7522,37.6156,84.63,85,100,8.05,moderate rain
688,Barra Dos Coqueiros,BR,-10.9089,-37.0386,77.02,83,100,14.97,overcast clouds
689,Beipiao,CN,41.7919,120.7792,68.29,97,100,1.99,overcast clouds
690,Ordzhonikidze,KZ,52.4411,61.7408,60.35,60,77,7.14,broken clouds
691,Rafsanjan,IR,30.4067,55.9939,94.46,15,2,14.58,clear sky
692,Doha,QA,25.2867,51.5333,104.31,60,100,6.91,overcast clouds
693,Lamu,KE,-2.2717,40.902,79.02,78,14,19.33,light rain
694,Oberndorf,DE,48.2905,8.5722,76.3,58,39,9.37,scattered clouds
695,Miri,MY,4.4148,114.0089,77.14,94,40,5.75,scattered clouds
696,Kloulklubed,PW,7.0419,134.2556,77.5,72,72,3.04,broken clouds
697,Berezovka,BY,53.7214,25.4993,56.73,96,100,9.48,overcast clouds
698,Strathpeffer,GB,57.588,-4.5382,59.16,83,100,15.7,overcast clouds
699,Yaring,TH,6.8662,101.3689,80.08,79,62,6.51,light rain
